name,x,y,size
ArbiSwap,-0.442338228225708,0.9157828092575073,397
Allinx,0.6967228055000305,0.5396114587783813,218
boobs.finance,-0.52210533618927,-0.7912414073944092,306
Zombi Finance,-0.9110440015792847,0.012684013694524765,331
BlueMove DEX,-0.8225926756858826,0.5338562726974487,231
Altitude,0.47241348028182983,-0.15528860688209534,489
SandySwap,-0.5897032618522644,0.8094721436500549,167
Dev Protocol,-0.931013822555542,-0.1534007489681244,202
Liqee,0.9521686434745789,-0.14741240441799164,222
BabyPig Finance,0.019833816215395927,0.9206788539886475,101
Polar Bear Finance,-0.8961364030838013,-0.2390122264623642,166
Perlin,-0.5628172755241394,-0.796405017375946,107
Alcor Exchange,-0.45872679352760315,0.6148489713668823,17
ErgoPad,0.816060483455658,-0.6395037174224854,44
Meshswap,0.14518921077251434,-0.9720486998558044,13
Artemis Protocol,0.5273539423942566,0.5306394696235657,387
Archly Finance,0.949568510055542,-0.16484592854976654,398
Athena Money,0.8271679878234863,0.6243903636932373,163
Tigris,0.16260860860347748,-0.9503142833709717,241
Flux Exchange,-0.25034672021865845,0.8497344851493835,476
Apricot Finance,-1.0,0.029446151107549667,494
Solily Protocol,0.8623020052909851,0.38735461235046387,195
EOSWAP Finance,-0.7349604368209839,0.4920065402984619,404
FstSwap,-0.3346324861049652,0.7084143757820129,125
Rollup Finance,-0.2837691009044647,-0.8996425867080688,186
Back Finance,-0.34153661131858826,-0.37074214220046997,26
OneRing V2,0.016089163720607758,0.9937220811843872,369
Venus Core Pool,0.811439573764801,0.363189160823822,399
Moonpot,0.09214042872190475,-0.8814096450805664,169
STRX Finance,-0.922879695892334,0.10078045725822449,372
Bifrost Dex,0.0031768279150128365,0.9784619808197021,129
MegaMoon,0.21239155530929565,0.7791064977645874,40
Valerian,-0.5160537362098694,-0.8691357374191284,255
MFinance,-0.5427930355072021,0.8520228862762451,459
Zootopia Finance,0.7187784910202026,0.7235352396965027,123
NF3 APE,-0.6190098524093628,0.7435705661773682,264
Dove Swap V3,-0.007874120026826859,0.8504476547241211,52
Curve DEX,0.05218416824936867,-0.979350745677948,364
Dexioprotocol,-0.058153122663497925,0.6796941161155701,408
HedgeFarm,0.9445440173149109,-0.0798395648598671,88
Shibex,-0.7072658538818359,0.7899264693260193,247
Defender Finance,0.9332925081253052,0.16679999232292175,348
Crypto Lottery,-0.047652535140514374,-0.21862956881523132,352
Predy V3.2,-0.6244699358940125,-0.8234855532646179,334
Gnosis Protocol v1,0.7375526428222656,-0.717765748500824,250
Popcorn,0.7096195220947266,0.6097589731216431,325
Platinum Finance,0.013408686965703964,0.9616388082504272,76
Zenlink AMM,-0.9865166544914246,-0.11735513061285019,162
Kolibri,0.9337049126625061,-0.10472142696380615,36
zkFox,-0.8835785984992981,-0.11385301500558853,22
ZenDEX,-0.046753402799367905,-0.9949946403503418,245
LazyFi,0.8732713460922241,-0.5637152791023254,128
OKCSwap,-0.6896359920501709,0.802708625793457,274
EchoDEX V3,-0.7792361974716187,-0.46059760451316833,152
AtomicHub,-0.716892659664154,-0.5790306329727173,318
dAMM Finance,-0.11149052530527115,-0.9533383250236511,437
Drachma Exchange,0.6797869801521301,0.6042664051055908,414
TotemFi,-0.2059066742658615,0.8138436675071716,185
Bwatch,-0.8710327744483948,0.07036484777927399,140
Backed,0.6989492774009705,0.684698760509491,354
Teddy Cash,0.4059436619281769,0.7310685515403748,203
Unirex Finance,-0.9840803146362305,0.11864643543958664,151
OPX Finance,-0.8970088362693787,-0.3349013030529022,195
Money Mates,-0.5565758943557739,-0.722478985786438,256
Maple RWA,0.5317755937576294,0.7573685050010681,363
Veax,-0.9816774129867554,-0.0546320378780365,127
LINE Token,-0.859388530254364,0.5933590531349182,54
PheasantSwap,0.46003973484039307,0.5754766464233398,364
Dapp Account DAO,0.6223160028457642,-0.8107587695121765,211
stkd-SCRT,-0.39445528388023376,-0.919641375541687,58
Increment Liquid Staking,0.9771758317947388,-0.23756206035614014,103
PowerPool,-0.8610202670097351,0.556087851524353,434
Swapr,-0.5902591943740845,-0.8098845481872559,15
Defi Kingdoms,0.4366784393787384,0.4618667960166931,360
Aldrin,-0.18027174472808838,0.9297714233398438,262
xWin Finance,-0.6668735146522522,0.6483354568481445,419
Yeti Finance,-0.26671719551086426,-0.7741518616676331,193
Tutellus,-0.6551023721694946,0.718017578125,408
CafeSwap,-0.8544096350669861,0.18453776836395264,172
EverestDAO,0.9473643898963928,0.23927906155586243,395
OpenSky Finance,-0.4234497845172882,0.8736478090286255,420
ION DAO,0.6935742497444153,0.7578457593917847,44
Elephant Money,-0.6908098459243774,-0.8034362196922302,232
Sherlock,0.693388819694519,0.1866149753332138,66
Fantohm,-0.37884604930877686,0.8196519613265991,440
StakeStone,-0.4360983371734619,0.7899471521377563,231
Union Protocol,-0.852486252784729,0.4163382351398468,268
Everlend,-0.8525531888008118,0.09423067420721054,205
Liquid Finance,0.07601866871118546,-0.9798420071601868,254
PancakeSwap AMM,-0.7014988660812378,0.3829866349697113,145
Levana Perps,-0.7140931487083435,0.6127735376358032,343
Zyberswap V3,0.7623283863067627,0.7060351967811584,417
NUON Finance,-0.8927254676818848,-0.1703345775604248,300
Moola Market,0.8411936163902283,-0.46901649236679077,398
SnowCatDAO,0.7340767979621887,-0.6428802609443665,193
Magic Land,-0.6091927289962769,-0.6088266372680664,165
Arbswap AMM,0.22058896720409393,0.9774762392044067,229
Pods Yield,-0.23818092048168182,-0.9710362553596497,166
NAOS Finance,0.05389813333749771,-0.9006543159484863,315
TWTStake,-0.399530291557312,0.8870325684547424,298
Zabu Finance,-0.8303623199462891,-0.5629004836082458,173
Bagels Finance,0.7093611359596252,-0.6946424245834351,387
Pumpkin DAO,0.5106506943702698,-0.7515304684638977,215
WraithSwap,0.6450671553611755,-0.2659769356250763,323
Sovryn Lend,0.34562933444976807,0.8350118398666382,467
OKX,-0.11657577008008957,0.8895719051361084,81
Lion Commerce,0.5362474918365479,-0.8362602591514587,422
deBridge,-0.7861312031745911,-0.2647671699523926,154
Earnifty,-0.7105068564414978,0.7527507543563843,84
XCarnival,-0.8471003174781799,0.5461028814315796,249
Genesys,0.6672165989875793,0.787092387676239,301
ShadowSwap,-0.9223409295082092,-0.36363816261291504,113
PairEx,0.8298305869102478,-0.4606124460697174,406
Go Ethereum,-0.8982214331626892,-0.1504479944705963,58
Seedify,0.12772955000400543,0.9249767661094666,475
Kwenta,-0.4889736771583557,0.7899028658866882,472
Pangea Swap,0.32118919491767883,-0.933414876461029,419
APY Finance,0.6559479236602783,0.499067485332489,149
Radiant V1,-0.9577180743217468,0.29339030385017395,55
Lachain Yield Market,-0.17073988914489746,-0.970925509929657,19
fan.tech,0.4465659260749817,-0.8734155297279358,64
CexDex,0.5185969471931458,-0.6929330825805664,385
SwapBased Concentrated Liquidity,-0.8765539526939392,0.030515948310494423,114
cVault Finance,-0.5364651679992676,0.5902259945869446,56
BSCSwap,0.23296567797660828,0.8987792730331421,61
BeefStake,0.8869026303291321,-0.006898277439177036,84
Gamma,0.9344456195831299,0.24303573369979858,320
Forge,-0.017819292843341827,-0.8962832093238831,147
JOJO,-0.26015719771385193,0.819680392742157,407
Forge SX Ovens,0.6802465915679932,0.046074606478214264,332
PureSwap,0.12458489835262299,0.9563444256782532,306
NFT360,-0.1592014878988266,-0.955285370349884,487
TFM,-0.3816229999065399,-0.9159554839134216,492
WhaleEx,-0.8888628482818604,0.3900599181652069,56
ApeCoin,0.6004365682601929,-0.7365218997001648,10
Penpie,0.9507290720939636,-0.09915109723806381,168
Orange Finance,-0.8925848007202148,-0.09091023355722427,150
OmniDex Swap,0.7383757829666138,0.6952657103538513,48
ZodiacDAO,-0.776909589767456,0.571700930595398,292
Swapsicle,-0.9785497784614563,-0.20132479071617126,435
Spin Perps,-0.9490084648132324,0.19092847406864166,427
Lydia,-0.3032383620738983,0.9359744787216187,372
Throne V3,0.8094326257705688,-0.12657171487808228,19
Nacho Finance,-0.11688000708818436,-0.8580822944641113,494
WePiggy,-0.19797120988368988,0.745868444442749,436
zkLend,0.1817089021205902,0.9075541496276855,278
WEMIX.FI Lend,0.9262804388999939,-0.21745812892913818,194
Cleopatra DAO,-0.5376894474029541,0.7900159358978271,89
KungFuu,0.21684826910495758,-0.9313931465148926,96
Team Finance,0.2800981104373932,0.8791670203208923,445
Goblins Cash,0.9186528325080872,-0.012437339872121811,119
xDAI Stake Bridge,-0.7985182404518127,0.5224670171737671,163
ComfySwap,0.2005191296339035,0.9263358116149902,238
Swaap V2,-0.5463729500770569,-0.3519171178340912,411
Nearpad,0.4548659026622772,-0.8500897288322449,406
1inch Network,0.4935835897922516,-0.6521036028862,171
Solv Protocol Funds,0.9316511750221252,0.42395666241645813,115
Solv Protocol V2,0.8875486254692078,-0.4098965525627136,107
THENA V1,0.6535291075706482,-0.7513962388038635,419
Lyra,0.7818428874015808,0.6880945563316345,158
CashCow Protocol,0.9137569069862366,-0.21111224591732025,62
Component,-0.17479030787944794,0.9693095684051514,215
Moon Swap,0.4290335178375244,0.66408371925354,228
SeaDex,-0.15400680899620056,-0.8716710209846497,222
FreeRiver,-0.016939638182520866,0.7601585984230042,246
PowerSwap,0.7627121806144714,0.16987502574920654,147
Wonderly Finance,0.37399956583976746,0.915446937084198,493
OptiNyan,-0.9824581146240234,-0.09883348643779755,244
Bent Finance,-0.14060522615909576,0.8629032969474792,406
DeepLock,2.5955452656489797e-05,-0.751646876335144,141
Tomo,0.07307957857847214,-0.8638735413551331,241
Nexo,0.7445775866508484,-0.5584590435028076,496
Morphex V2,0.09519456326961517,-0.9656727313995361,317
WagmiDAO,-0.15313196182250977,-0.9766998887062073,258
DebtDAO,0.9277002215385437,0.28997865319252014,447
ChocoInu,0.9509105086326599,0.09544214606285095,496
Levvy for NFTs,0.40290847420692444,0.840009868144989,53
Azuro,-0.7740541696548462,-0.6371962428092957,400
KuSwap,0.8877646923065186,0.17658258974552155,27
casinocronos,0.9665093421936035,0.28490686416625977,171
CREAM Lending,0.8192228078842163,-0.22148311138153076,306
GotchiVault,0.24542877078056335,-0.973269522190094,427
multiverse,-0.6172714233398438,-0.2142404168844223,197
UwU Lend,0.5811131596565247,0.7083090543746948,164
WYND DEX,-0.30709943175315857,0.901561975479126,81
JLSwap,0.014001291245222092,-0.9690035581588745,66
MapleDeFi,0.5010746717453003,0.8753789067268372,230
ViperSwap,-0.9890533089637756,-0.019583456218242645,212
Axion,0.9273309707641602,-0.29456934332847595,153
Elephantdex,-0.3858603835105896,0.7059904336929321,456
LuxsFi,0.23872271180152893,0.9735670685768127,369
Bunicorn,-0.9038821458816528,0.49262678623199463,131
SkyDex,0.9980947971343994,0.04968872666358948,158
The Tokenized Bitcoin,-0.14729784429073334,-0.9092944860458374,388
QuipuSwap Stableswap,-0.48885729908943176,0.8330202102661133,438
Raccoon Finance,0.4973289370536804,0.899328351020813,341
Holdr,-0.8800650835037231,-0.15544994175434113,122
Ferrum,0.7049241662025452,-0.5686666369438171,276
Kitty Finance,-0.9406523704528809,0.24788475036621094,163
EthwSwap,-0.3890337646007538,0.644995927810669,466
Golem Network,0.3946501910686493,-0.8960806131362915,271
Ambient,-0.7430307269096375,0.5914720892906189,123
ZeroLend,-0.4537186324596405,-0.7740944027900696,254
Wasabix,-0.07106576859951019,0.07810890674591064,489
Portal,0.9825241565704346,0.20992840826511383,35
Solarflare,-0.6996030807495117,0.4581182599067688,228
Stride,-0.11215568333864212,-0.9709360003471375,338
EraLend,0.8829506635665894,0.3433636724948883,177
zkSwap Finance,0.3396347165107727,-0.8661783337593079,48
Omax Swap,0.8312191963195801,0.364539235830307,225
PepeDex,-0.5913564562797546,-0.6599766612052917,368
LunaFi,0.29640650749206543,-0.8355607390403748,106
Pawnfi APE Staking,0.8870489597320557,0.47666046023368835,290
Sohei,0.46957695484161377,0.5580203533172607,152
Surfswap Stable AMM,-0.9509912729263306,-0.17648011445999146,74
LendFlare,0.6352185606956482,-0.7605436444282532,498
Oin Finance,-0.8831386566162109,-0.28181084990501404,233
Float,0.2139539271593094,-0.9522708058357239,47
Horizon Protocol,-0.9774754047393799,-0.1865091770887375,276
TokensFarm,0.5134071707725525,0.8486970067024231,493
Equilibre,-0.8152090907096863,-0.6650575399398804,180
Noah Swap,0.7910458445549011,-0.03091118112206459,357
Merkl,0.5008001327514648,-0.7806946039199829,462
Ruler,-0.9578801989555359,-0.07755059003829956,428
HiveSwap,-0.035504911094903946,-0.964379072189331,111
FairySwap V2,-0.8118457794189453,0.6734293103218079,259
BridgeKek,-0.927504301071167,0.42289334535598755,410
Magik Finance AlgoStable,-0.2600551247596741,0.8614010810852051,192
Cryptex V1,0.7212063670158386,0.6660012006759644,371
Steroids,0.8891988396644592,-0.3269317150115967,254
Cycle Finance,-0.8097416162490845,0.5480179190635681,10
OpenBiSea,0.9951292276382446,-0.07167665660381317,102
Metavault Binary Options,-0.937319278717041,-0.08851213753223419,285
Maia V3,-0.4929622709751129,-0.8034440875053406,209
Elf Finance,0.9878137111663818,-0.15957003831863403,73
GMX V1,0.38880088925361633,-0.8845258355140686,218
Dopex,0.07889392226934433,0.980804979801178,295
Fluidity Money,0.725697934627533,0.597133457660675,80
The Idols,-0.9859471917152405,-0.00032862144871614873,459
Tarina,0.9679951071739197,0.05386815220117569,475
Uniswap Labs,-0.8418139219284058,-0.6021685600280762,279
AntiHero Finance,-0.7070268392562866,0.5317955017089844,84
YuzuSwap,0.2696702778339386,-0.9261401295661926,117
Tonstakers,-0.486115425825119,-0.7089481353759766,116
MetaStreet V1,0.8605520725250244,-0.19792403280735016,328
CavalRe,-0.8362281322479248,0.3975766897201538,356
FairFi,-0.9375102519989014,0.001369092264212668,99
2Doge Finance,0.9066712856292725,-0.2893587648868561,19
Cronus Finance,0.6484376788139343,0.743166446685791,11
Acala LCDOT,-0.25915130972862244,-0.8044536709785461,86
BitMart,-0.6955220699310303,0.7305006384849548,105
PRISM Protocol,0.8624983429908752,-0.42971962690353394,325
Tropykus RSK,0.7679440379142761,0.6597654223442078,321
Tornadao,0.3917580246925354,0.8941391110420227,369
Defi Yield Protocol,-0.5466133952140808,-0.8079226016998291,295
Scrub Invest,0.983677864074707,-0.09644032269716263,129
HonkSwap,0.7956904172897339,-0.5629315972328186,199
BloXmove,-0.6935243010520935,0.31185227632522583,321
UniFarm,-0.8123321533203125,0.3014110028743744,153
Basic Attention,0.9117993712425232,-0.07872029393911362,377
Plenty,-0.6430540084838867,0.5889133214950562,290
cSwap,0.7913780808448792,0.5675203204154968,22
Wing Finance,0.32001811265945435,0.864274799823761,21
YouSwap,-0.9762895703315735,0.012617064639925957,285
Radpie,0.38760122656822205,0.7715743780136108,248
Ribbon,0.450636625289917,-0.8393443822860718,311
Saber,0.825645387172699,-0.23305214941501617,280
Kafe Finance,0.37558209896087646,0.8433225154876709,203
Based Farm,-0.35632598400115967,-0.9517607688903809,195
MidasDAO,0.6636218428611755,-0.7711126804351807,374
Buffaloswap,0.5961036086082458,-0.791841983795166,127
UniDex,0.11988457292318344,0.9899970889091492,478
Alchemist,0.7483528852462769,0.7120453119277954,263
SmartCredit,-0.9414579272270203,-0.055475521832704544,95
Sui Pearl,0.08848943561315536,-0.9824055433273315,365
Liquify,-0.7702801823616028,0.48418495059013367,264
ShimmerSea,0.8147139549255371,-0.2834151089191437,450
Animal Farm V1,-0.5851393342018127,-0.8677526712417603,55
CryptoSwap,0.15425851941108704,-0.9586860537528992,133
Chad Finance,-0.9761968851089478,0.06176309660077095,250
KPerp Exchange,0.6330216526985168,0.6579676270484924,207
handle.fi,-0.5423811674118042,-0.8453428149223328,351
Reaper Farm,0.9724214673042297,-0.06808312237262726,322
Piggy Finance,-0.8973546624183655,0.023707685992121696,31
Nucleon,0.8754763603210449,-0.1046803668141365,203
QuipuSwap V1,-0.4641544222831726,-0.5919353365898132,345
CuanSwap,-0.04417000710964203,-0.9026658535003662,420
Wrap Protocol,0.8654738068580627,-0.35798078775405884,31
Bad Idea AI,0.8630428314208984,0.1598714292049408,311
BrainDAO,0.09810517728328705,0.9476093053817749,380
xToken,0.6459410786628723,0.8120092153549194,132
Doglands Swap,0.2860877811908722,0.7973121404647827,385
Augur,0.4086351692676544,-0.898257851600647,71
EigenLayer,0.8612185120582581,0.3445340394973755,304
Blizz Finance,0.7130361795425415,-0.4759204089641571,339
Port Finance,-0.8852487802505493,0.12184909731149673,98
OpenDAO,0.9204484224319458,0.4068606495857239,498
Conic Finance,0.5961471199989319,-0.6804454326629639,361
MinMax Finance,-0.7833085060119629,-0.606833279132843,290
SatoshiCoreSwap,-0.5995671153068542,-0.767634928226471,289
Piggy,0.019441211596131325,-0.9066417217254639,469
VoltSwap,-0.8925700187683105,0.05885308235883713,10
anetaBTC,0.5915288925170898,-0.8382529020309448,137
1BCH,-0.9827461838722229,0.023097405210137367,482
ICHI,0.054718174040317535,-0.788720965385437,489
Sharky Swap,-0.6176069974899292,0.7080376744270325,424
CALC,0.325593501329422,0.7715449333190918,174
Proof of Humanity,0.6860261559486389,-0.5123791098594666,300
Oni Exchange,0.7070761322975159,-0.6680032014846802,147
Nord Finance,0.6956183314323425,0.7772181630134583,455
MiniVerse Finance,-0.1786339282989502,-0.9920364618301392,121
YSL.IO,-0.9527669548988342,0.33975669741630554,243
Balancer V2,0.9703352451324463,0.22057634592056274,70
Magician MV,-0.4485856890678406,0.7334806323051453,309
Orbiter One,0.64070725440979,0.6734638810157776,446
ETCswap,0.34673410654067993,-0.8914182782173157,348
Ghast Protocol,-0.5277736783027649,0.8734701871871948,417
PancakeSwap AMM V1,0.8992800712585449,-0.3508796691894531,377
Set Protocol,-0.5278258919715881,0.47772595286369324,288
CGO Finance,0.03501477092504501,0.7103968858718872,445
SyncSwap,-0.9167098999023438,0.25602445006370544,397
StackSwap,0.33844777941703796,-0.7942082285881042,219
Moneyrain Finance,0.018420418724417686,-0.8488780856132507,201
JustLend,0.6119721531867981,0.6928480267524719,308
Metis,-0.8835715651512146,-0.48498445749282837,149
Blur Lending,-0.47289231419563293,-0.8116406798362732,439
TON Locker,-0.5341012477874756,0.6992619633674622,73
Bisq,-0.17217755317687988,-0.9788262844085693,236
Luminous Finance,0.30345189571380615,0.9204937219619751,108
Frigg.eco,0.8004370927810669,0.6954458355903625,377
Step App,0.003241158090531826,-0.7484334707260132,441
Zeta,-0.8827593326568604,-0.4976130723953247,212
Hop Protocol,0.5657216310501099,0.813298761844635,16
Owna,0.3995194733142853,-0.9359967708587646,480
Parallel Liquid Staking,-0.9371264576911926,0.20188352465629578,301
LooksRare,0.35552769899368286,-0.601762592792511,23
xBacked,0.7363908886909485,0.5773131251335144,128
Scarab Finance,0.9316989183425903,0.14998461306095123,64
Alternity,-0.8240463733673096,-0.5096691250801086,394
DeFiner,0.6749574542045593,-0.6823021173477173,435
Chainlink VRF V1,-0.7143699526786804,0.7269428372383118,446
Ysmart,0.4349609315395355,0.8777979612350464,133
ThetaCash,-0.969033420085907,-0.27678635716438293,206
Knight DEX,-0.9253095388412476,-0.16504640877246857,160
THENA FUSION,0.06752301007509232,-0.9600684642791748,73
Baguette,0.7730621695518494,0.4409371316432953,30
SonicSwap,0.3036200702190399,0.9576489329338074,134
FIN,0.3300476670265198,0.9254547953605652,237
Metronome V1,-0.009837308898568153,-0.7253217101097107,182
Hodl Fox,0.6074762344360352,0.7882097959518433,427
Popsicle Finance,0.9534774422645569,0.0614922009408474,166
CorgiSwap,0.5768880844116211,0.760539710521698,23
Photon Protocol,0.08677800744771957,0.7061401009559631,428
Snowball,0.6640611290931702,-0.016888843849301338,126
Bryan on Base,0.6178174614906311,0.677689790725708,488
FlashLiquidity,-0.3553118407726288,0.5147202610969543,372
Juicebox V2,0.20849141478538513,0.6499643325805664,126
Sudoswap V2,0.7936637997627258,-0.6365593671798706,352
MetaReserve,0.9739562273025513,-0.07880251109600067,310
Sifchain,0.3723624646663666,-0.9239287972450256,305
Klima DAO,-0.007065457291901112,-0.9375011920928955,317
Gin Finance,0.599606990814209,0.8068633675575256,327
Warp,0.701633632183075,-0.6485192179679871,428
Fulcrom,-0.5781113505363464,0.6930357217788696,46
SquidDao,-0.36679065227508545,0.8887122869491577,226
FantomPup,-0.9135206341743469,-0.035135336220264435,339
Gravita Protocol,0.33219441771507263,-0.9329084157943726,320
DogeSwapOrg,-0.5419970750808716,0.7189410328865051,181
Varen,0.6434412002563477,0.285022109746933,94
ParaSpace APE Staking V1,-0.7088205814361572,0.6466631889343262,60
Predy V3,-0.6086413264274597,-0.14040149748325348,84
Goat Swap,-0.8764348030090332,-0.5609185099601746,410
Phiat Protocol,0.2828315198421478,0.8504403233528137,85
ShibaSwap,0.6569474339485168,0.620530903339386,360
DeltaTheta,-0.821232795715332,-0.1952284723520279,450
Polynomial Earn,-0.5846033692359924,-0.7479081749916077,192
Basetrade,0.7323060631752014,-0.7577277421951294,81
Multichain,0.06751051545143127,-0.8045915961265564,413
Neptune Mutual,0.8706302046775818,-0.17729105055332184,389
Equalizer Exchange,0.740659236907959,0.5943830609321594,32
SwirlLend,0.6674381494522095,0.14854617416858673,210
OHMPOW,-0.5724002718925476,0.7993009090423584,30
MantleSwap,-0.5923090577125549,-0.680103600025177,453
Governor DAO,-0.9676990509033203,0.28077900409698486,45
Polycat,-0.3408764898777008,-0.9216436147689819,280
Volta Club,-0.7884232401847839,0.5388254523277283,222
BencuFi,-0.07442662864923477,0.9847419857978821,403
UniPower,-0.5841183662414551,0.3137703835964203,266
Lodestar V1,0.09025494009256363,0.9135284423828125,49
Korbit,-0.792763352394104,-0.5195193290710449,130
Lido,0.7897312641143799,0.33995673060417175,59
Pando Rings,-0.6729846000671387,0.09899546205997467,170
Yumiswap,0.6930078864097595,-0.6877234578132629,199
Whitehole Finance,0.828268826007843,-0.19256222248077393,230
My Neighbor Alice,0.44086119532585144,0.7147441506385803,242
JaguarSwap,-0.835202157497406,-0.5950396060943604,180
Celestia,0.6174233555793762,0.6275270581245422,430
AtoDEX,0.9566818475723267,-0.05273972451686859,352
Lodestar V0,0.07144597917795181,-0.9422160387039185,357
Opensea Seaport,0.962054431438446,-0.17914065718650818,432
Friktion,0.7133280634880066,0.3547586500644684,254
XUSD Money,0.8965920209884644,-0.505423367023468,113
Socean,-0.8407271504402161,-0.10580144822597504,490
KokomoSwap,0.9207887053489685,0.27126675844192505,319
Interest Protocol-SUI,0.8035187125205994,-0.4038567543029785,159
Integral,-0.5359179377555847,0.7329158782958984,306
Omm,0.1494119018316269,-0.9188291430473328,299
Evolve,-0.38229408860206604,-0.8543257117271423,317
Astrovault,-0.4758192002773285,-0.5472032427787781,402
Cyclone,-0.6437432169914246,0.18109528720378876,448
Genius Yield,0.9086330533027649,-0.058432817459106445,245
DNA Dollar,-0.8245793581008911,0.6512364745140076,175
The Standard,-0.7563377618789673,-0.7276832461357117,436
Snark Launch,0.533691942691803,0.6238990426063538,34
NFTEarth,0.0013710177736356854,-0.9026018381118774,63
Lifinity,-0.7208121418952942,0.32434308528900146,379
Tomb,-0.097832590341568,0.9633297920227051,160
KLend,-0.1913822740316391,-0.9715452790260315,216
FireDAO,0.5868810415267944,-0.8222773671150208,443
DMD Finance,-0.17341303825378418,-0.9602351188659668,304
OmniDex Perpetuals,0.5315341353416443,-0.8705759048461914,411
Karura Swap,0.8091263175010681,0.5038262605667114,112
Monolith,-0.5407785177230835,-0.8228849172592163,97
InsureDAO,-0.10522186756134033,0.9388630390167236,488
0.exchange,0.7316144704818726,-0.6940258145332336,272
Hakka Finance,0.8790462017059326,0.5608764290809631,144
Carmine Options,-0.774901807308197,0.7227945327758789,69
Amulet Liquidity Staking,-0.13541974127292633,0.9375677704811096,121
StrategyX Finance,-0.7480546236038208,0.712276816368103,148
Defily,0.15695370733737946,0.9209786057472229,299
Predy V2,0.4890034794807434,0.4972255229949951,66
CVI Finance,0.47244229912757874,-0.15288189053535461,295
PoWSwap,-0.1187385693192482,-0.9473082423210144,128
Frog Swap,-0.7919491529464722,0.6990863084793091,226
AnyHedge,-0.979114294052124,-0.17610937356948853,70
Bored Candy City,-0.8374215364456177,0.408777117729187,61
Scion Finance,0.8961670994758606,0.30355554819107056,471
Tegro Finance,0.3325447142124176,-0.8917715549468994,268
Rook,0.233133465051651,0.9256101250648499,196
Nomiswap,0.24967876076698303,-0.6609382033348083,151
Juicebox V3,-0.13370554149150848,0.9096828103065491,290
Swing DAO,0.9782745242118835,-0.12726324796676636,105
PixelSwap,-0.8596518635749817,0.2761523127555847,74
Aurora Plus,-0.15668953955173492,-0.9895526170730591,378
Typhoon Cash,0.7415143847465515,0.6351124048233032,431
TreeDefi,-0.8070329427719116,-0.24981001019477844,372
Liquid Collective,0.1142272874712944,0.8247343301773071,95
NeoBurger,0.945282518863678,0.12999631464481354,113
GalaxyGoogle DAO,0.46755558252334595,0.7155709862709045,309
Energyfi,0.0977049469947815,0.9782935380935669,360
Stafi,-0.2281145453453064,-0.9533993005752563,250
Euphoria,-0.7434285283088684,0.5209434032440186,379
SoulSwap,0.4534253478050232,-0.9164119362831116,270
Phoenix Ergo,0.5607464909553528,-0.843141496181488,266
L2BEAT,0.8634299635887146,0.44507238268852234,21
Agni Finance,0.8578078150749207,-0.07727809250354767,176
ValhallaDAO,0.7725626230239868,-0.512154221534729,392
PolyDEX-Cryption Network,-0.9563552141189575,-0.11630221456289291,284
Degen Haus,0.3586134612560272,0.895245373249054,398
Beekava,-0.2765609622001648,-0.8843868374824524,365
USK,0.5019205808639526,0.5231282711029053,380
Depth,-0.12209691852331161,0.9531905651092529,229
stUSDT,-0.28417161107063293,0.9005650877952576,102
OctoPow Finance,0.1510513871908188,0.953395426273346,24
MDEX,0.5430988669395447,-0.7672024369239807,168
WAGMI,-0.6136294603347778,-0.6909237504005432,418
Alpaca Leveraged Yield Farming,-0.6388463973999023,0.5573984384536743,82
Peaky Finance,0.725726306438446,-0.7086642384529114,112
Resonate Finance,0.8649503588676453,0.2707843482494354,384
LoTerra,0.5139168500900269,-0.7884883284568787,218
BonqDAO,-0.508024275302887,0.5119419693946838,467
JustStables,-0.7235839366912842,0.5070191621780396,162
CrescentSwap,0.3454088270664215,-0.920390248298645,93
Sablier V2,-0.14458538591861725,0.8898645639419556,380
Yupana,0.9519124031066895,0.2762780487537384,341
Risq Protocol,0.7397070527076721,0.20453064143657684,275
Bounce Finance,0.2848232090473175,0.7120286822319031,31
Iron Finance,0.9537439346313477,0.11472614109516144,367
Neku,-0.8887395262718201,0.4521244764328003,435
RealT Tokens,0.06399104744195938,-0.9772149324417114,43
Kava Mint,0.8846420645713806,-0.34931254386901855,68
Auto Core,-0.8955590724945068,0.16431263089179993,271
Octane Finance,0.7417714595794678,0.4208762049674988,190
Bolide,0.5100946426391602,0.8635099530220032,281
LiquidSwap,-0.9518899321556091,0.23179461061954498,392
Moon Flower Farmers,0.37549251317977905,-0.8833754062652588,87
Wavelength DAO,0.8952308893203735,0.5201703310012817,248
zk-Swap,0.6678255200386047,-0.40220507979393005,272
Vooi,-0.3973129987716675,0.8202106952667236,77
Ester Finance,0.20698246359825134,0.9081012606620789,233
LSDx Farm,-0.09133099764585495,-0.8772503733634949,351
Edge Protocol,-0.9067350029945374,0.45786625146865845,464
Hyper Finance,0.3694804012775421,0.9296607971191406,109
FilDA,0.9758763313293457,-0.02377016842365265,18
mStable Yield,0.24155473709106445,0.9637961387634277,302
Goldbank Finance,0.07604625821113586,-0.9661877155303955,100
CronaSwap,0.10492246598005295,-0.9454445838928223,478
Bitmex,0.9483911991119385,0.37357890605926514,88
Loopring,0.8080688714981079,-0.31466343998908997,227
Alongside,-0.5506740808486938,-0.6916215419769287,137
Invariant,0.8337069749832153,0.3251974582672119,262
Exodia,0.8345439434051514,0.3462848663330078,268
